customer_idx,customer_id,row,col,cell_linear,weight,volume,priority,cluster,vehicle_id,depot_id
1724,C003833,2431,1074,6380018,15.940000,0.080000,3.000000,44,V0086,D001_3
1725,C003836,2641,1458,6931442,6.570000,0.109000,2.000000,-1,,
1726,C003840,51,2219,136043,2.690000,0.248000,2.000000,62,V0004,D001_5
1727,C003843,2395,1284,6285764,21.440001,0.099000,3.000000,42,V0049,D001_3
1728,C003845,2278,1937,5979409,11.390000,0.129000,1.000000,-1,,
1729,C003847,170,1297,447377,8.180000,0.227000,2.000000,28,V0064,D001_2
1730,C003853,697,905,1829833,11.690000,0.202000,3.000000,31,V0064,D001_2
1731,C003857,1808,1177,4745369,2.500000,0.064000,1.000000,-1,,
1732,C003859,271,1308,712412,14.840000,0.148000,2.000000,28,V0064,D001_2
1733,C003863,247,602,648730,9.670000,0.042000,1.000000,27,V0064,D001_2
1734,C003865,511,106,1340970,17.480000,0.067000,1.000000,24,V0064,D001_2
1735,C003866,153,1851,403323,1.160000,0.174000,2.000000,25,V0064,D001_2
1736,C003870,976,843,2561867,1.860000,0.200000,1.000000,33,V0064,D001_2
1737,C003871,749,2486,1967862,10.150000,0.213000,2.000000,50,V0267,D001_4
1738,C003872,1408,210,3694802,5.580000,0.228000,3.000000,29,V0064,D001_2
1739,C003874,2320,880,6088560,18.000000,0.135000,2.000000,-1,,
1740,C003881,539,1998,1416334,0.380000,0.026000,3.000000,25,V0064,D001_2
1741,C003884,1949,1835,5116011,24.080000,0.237000,2.000000,-1,,
1742,C003886,2219,2334,5824990,24.639999,0.036000,3.000000,3,V0127,D001_1
1743,C003887,1164,2482,3056818,14.450000,0.180000,2.000000,50,V0267,D001_4
1744,C003889,1808,1311,4745503,21.070000,0.061000,3.000000,-1,,
1745,C003890,1405,1597,3688317,2.290000,0.155000,3.000000,60,V0267,D001_4
1746,C003892,243,512,638144,2.260000,0.084000,2.000000,24,V0064,D001_2
1747,C003894,2053,207,5387279,24.980000,0.107000,2.000000,26,V0064,D001_2
1748,C003897,185,720,486160,5.510000,0.232000,2.000000,27,V0064,D001_2
1749,C003898,2225,516,5838916,3.560000,0.216000,2.000000,-1,,
1750,C003899,1115,2603,2928363,20.270000,0.097000,1.000000,50,V0267,D001_4
1751,C003900,1264,752,3317488,23.730000,0.050000,2.000000,63,V0004,D001_5
1752,C003901,731,676,1918820,18.959999,0.168000,2.000000,33,V0064,D001_2
1753,C003902,1926,228,5054052,6.330000,0.006000,2.000000,26,V0064,D001_2
1754,C003904,484,717,1270733,4.970000,0.155000,2.000000,27,V0064,D001_2
1755,C003905,1572,535,4125463,18.490000,0.088000,2.000000,-1,,
1756,C003906,2413,190,6331902,21.900000,0.071000,2.000000,-1,,
1757,C003907,1353,162,3550434,3.690000,0.062000,2.000000,29,V0064,D001_2
1758,C003910,2163,49,5675761,21.260000,0.008000,2.000000,26,V0064,D001_2
1759,C003913,1186,167,3112231,14.900000,0.091000,3.000000,32,V0064,D001_2
1760,C003916,2216,2621,5817405,8.520000,0.155000,1.000000,-1,,
1761,C003919,405,198,1062918,24.440001,0.223000,2.000000,24,V0064,D001_2
1762,C003920,2537,630,6657718,2.130000,0.076000,3.000000,-1,,
1763,C003922,1669,1109,4380565,0.960000,0.082000,1.000000,-1,,
1764,C003924,2093,2525,5494557,12.520000,0.043000,2.000000,7,V0127,D001_1
1765,C003926,145,2604,383084,16.930000,0.207000,2.000000,-1,,
1766,C003928,1312,1697,3444385,21.030001,0.060000,2.000000,58,V0267,D001_4
1767,C003932,2045,1821,5367901,8.450000,0.146000,3.000000,-1,,
1768,C003933,1285,1099,3372939,1.280000,0.171000,1.000000,60,V0267,D001_4
1769,C003934,77,1652,203700,21.370001,0.178000,2.000000,25,V0064,D001_2
1770,C003939,1733,520,4547912,14.300000,0.141000,2.000000,-1,,
1771,C003940,1127,629,2957877,11.850000,0.210000,2.000000,32,V0064,D001_2
1772,C003941,257,263,674631,11.720000,0.192000,3.000000,24,V0064,D001_2
1773,C003942,2539,2194,6664530,10.170000,0.075000,2.000000,3,V0127,D001_1
1774,C003943,2191,2076,5751260,12.550000,0.129000,2.000000,3,V0127,D001_1
1775,C003946,2349,1891,6165667,24.459999,0.179000,2.000000,1,V0127,D001_1
1776,C003947,1545,699,4054779,2.750000,0.241000,2.000000,63,V0004,D001_5
1777,C003948,2474,1064,6492840,2.640000,0.039000,2.000000,47,V0086,D001_3
1778,C003950,675,2011,1773211,12.730000,0.049000,2.000000,53,V0267,D001_4
1779,C003953,2203,2227,5782899,13.340000,0.152000,2.000000,3,V0127,D001_1
1780,C003954,403,524,1057996,23.570000,0.045000,1.000000,27,V0064,D001_2
1781,C003955,243,1343,638975,14.660000,0.039000,2.000000,28,V0064,D001_2
1782,C003960,635,553,1666793,14.830000,0.144000,1.000000,33,V0064,D001_2
1783,C003961,250,628,656628,2.300000,0.233000,1.000000,27,V0064,D001_2
1784,C003963,2560,1972,6719412,2.450000,0.193000,3.000000,3,V0127,D001_1
1785,C003964,208,432,546224,4.230000,0.135000,1.000000,24,V0064,D001_2
1786,C003966,507,331,1330699,24.290001,0.060000,2.000000,24,V0064,D001_2
1787,C003967,1243,2540,3264172,7.000000,0.159000,1.000000,4,V0127,D001_1
1788,C003968,1579,1945,4145241,20.049999,0.018000,1.000000,58,V0267,D001_4
1789,C003969,256,1310,673054,4.870000,0.006000,1.000000,28,V0064,D001_2
1790,C003970,853,535,2238807,24.299999,0.222000,2.000000,32,V0064,D001_2
1791,C003973,2558,1236,6713428,2.690000,0.042000,2.000000,-1,,
1792,C003977,2513,2516,6596628,11.020000,0.078000,2.000000,-1,,
1793,C003978,2498,161,6554913,20.360001,0.218000,2.000000,-1,,
1794,C003980,634,231,1663847,5.090000,0.116000,2.000000,30,V0064,D001_2
1795,C003984,1151,894,3021118,13.100000,0.183000,2.000000,33,V0064,D001_2
1796,C003988,2296,2545,6027249,1.220000,0.196000,1.000000,-1,,
1797,C003989,2296,1921,6026625,15.500000,0.118000,2.000000,1,V0127,D001_1
1798,C003991,2405,596,6311316,3.980000,0.196000,2.000000,-1,,
1799,C003995,2125,2568,5578568,9.950000,0.219000,2.000000,9,V0127,D001_1
1800,C004001,389,472,1021208,5.130000,0.013000,2.000000,24,V0064,D001_2
1801,C004004,76,755,200179,9.650000,0.195000,2.000000,27,V0064,D001_2
1802,C004006,370,904,971784,2.450000,0.184000,2.000000,27,V0064,D001_2
1803,C004007,393,220,1031452,6.400000,0.230000,2.000000,24,V0064,D001_2
1804,C004009,1379,771,3619267,5.640000,0.223000,2.000000,63,V0004,D001_5
1805,C004010,2551,773,6694597,21.090000,0.230000,2.000000,-1,,
1806,C004012,994,1543,2609799,9.300000,0.069000,2.000000,55,V0267,D001_4
1807,C004013,157,1437,413405,14.200000,0.190000,1.000000,25,V0064,D001_2
1808,C004014,2218,974,5821006,24.139999,0.046000,3.000000,-1,,
1809,C004017,2292,2443,6016651,15.560000,0.016000,1.000000,-1,,
1810,C004018,1647,2129,4323857,18.240000,0.045000,1.000000,19,V0190,D001_1
1811,C004019,1538,2447,4038159,5.120000,0.072000,2.000000,4,V0127,D001_1
1812,C004020,1550,611,4067811,18.750000,0.083000,3.000000,63,V0004,D001_5
1813,C004022,1520,2565,3991045,5.510000,0.043000,1.000000,4,V0127,D001_1
1814,C004025,2011,2033,5278897,23.530001,0.187000,3.000000,17,V0190,D001_1
1815,C004033,569,1557,1494613,6.300000,0.081000,1.000000,34,V0064,D001_2
1816,C004034,2176,1291,5711115,16.129999,0.123000,1.000000,-1,,
1817,C004035,1223,747,3209899,14.460000,0.193000,1.000000,63,V0004,D001_5
1818,C004036,2148,330,5636682,16.000000,0.041000,3.000000,26,V0064,D001_2
1819,C004038,1525,1056,4002656,14.010000,0.008000,2.000000,60,V0267,D001_4
1820,C004039,396,1806,1040910,14.800000,0.040000,2.000000,25,V0064,D001_2
1821,C004040,794,2022,2085478,14.380000,0.149000,2.000000,53,V0267,D001_4
1822,C004042,2237,1986,5871874,18.379999,0.186000,2.000000,12,V0231,D001_1
1823,C004045,1335,1699,3504739,2.750000,0.045000,2.000000,58,V0267,D001_4
1824,C004046,417,1773,1095981,22.059999,0.116000,1.000000,25,V0064,D001_2
1825,C004048,972,2317,2552845,15.660000,0.142000,3.000000,50,V0267,D001_4
1826,C004057,1139,405,2989141,12.580000,0.224000,2.000000,32,V0064,D001_2
1827,C004058,65,1132,171692,13.680000,0.049000,2.000000,28,V0064,D001_2
1828,C004060,373,2115,980867,2.310000,0.187000,2.000000,53,V0267,D001_4
1829,C004065,2337,1238,6133526,15.740000,0.134000,3.000000,42,V0049,D001_3
1830,C004069,2551,911,6694735,9.410000,0.071000,1.000000,-1,,
1831,C004071,2060,2062,5407502,24.760000,0.246000,2.000000,7,V0127,D001_1
1832,C004072,770,163,2020643,20.260000,0.187000,2.000000,30,V0064,D001_2
1833,C004073,1386,926,3637790,0.740000,0.121000,3.000000,63,V0004,D001_5
1834,C004074,1304,725,3422421,18.379999,0.080000,3.000000,63,V0004,D001_5
1835,C004075,1830,2125,4804045,2.520000,0.126000,1.000000,7,V0127,D001_1
1836,C004078,934,1698,2452514,13.640000,0.063000,2.000000,55,V0267,D001_4
1837,C004080,2461,526,6458190,24.930000,0.132000,2.000000,-1,,
1838,C004081,2273,2519,5966871,15.120000,0.056000,2.000000,-1,,
1839,C004084,1912,2331,5019419,18.750000,0.163000,1.000000,7,V0127,D001_1
1840,C004086,424,2173,1114749,22.520000,0.193000,2.000000,53,V0267,D001_4
1841,C004087,974,1628,2557404,11.620000,0.022000,2.000000,55,V0267,D001_4
1842,C004088,109,2322,288338,2.250000,0.152000,2.000000,62,V0004,D001_5
1843,C004094,1780,167,4670887,18.590000,0.092000,2.000000,29,V0064,D001_2
1844,C004095,1114,1093,2924229,24.889999,0.163000,2.000000,33,V0064,D001_2
1845,C004096,1975,1978,5184378,23.750000,0.097000,1.000000,18,V0190,D001_1
1846,C004097,230,1438,604958,10.700000,0.203000,1.000000,25,V0064,D001_2
1847,C004099,1055,2049,2770369,16.709999,0.029000,1.000000,50,V0267,D001_4
1848,C004103,1240,2473,3256233,10.520000,0.212000,1.000000,4,V0127,D001_1
1849,C004106,993,895,2606527,7.640000,0.072000,1.000000,33,V0064,D001_2
1850,C004107,2502,1693,6566941,6.210000,0.161000,2.000000,1,V0127,D001_1
1851,C004110,2393,1137,6280369,23.190001,0.060000,3.000000,-1,,
1852,C004113,2263,2562,5940674,9.060000,0.022000,2.000000,-1,,
1853,C004115,334,84,876500,17.070000,0.187000,1.000000,24,V0064,D001_2
1854,C004117,1342,1879,3523287,20.799999,0.118000,3.000000,58,V0267,D001_4
1855,C004119,289,1878,760214,8.610000,0.075000,2.000000,25,V0064,D001_2
1856,C004124,2292,726,6014934,19.530001,0.226000,2.000000,-1,,
1857,C004130,2516,772,6602756,15.110000,0.214000,3.000000,-1,,
1858,C004131,1307,1159,3430727,7.320000,0.194000,2.000000,60,V0267,D001_4
1859,C004132,1001,800,2627424,7.170000,0.247000,1.000000,33,V0064,D001_2
1860,C004138,343,889,900921,19.049999,0.081000,3.000000,27,V0064,D001_2
1861,C004149,45,100,118180,11.300000,0.048000,2.000000,24,V0064,D001_2
1862,C004152,1639,2093,4302829,24.870001,0.065000,1.000000,58,V0267,D001_4
1863,C004153,2341,189,6142973,9.360000,0.037000,2.000000,-1,,
1864,C004154,2016,1911,5291895,9.760000,0.115000,2.000000,-1,,
1865,C004155,1391,2188,3652172,13.770000,0.014000,2.000000,4,V0127,D001_1
1866,C004156,174,450,457026,16.010000,0.136000,2.000000,24,V0064,D001_2
1867,C004157,1812,1999,4756687,1.410000,0.085000,2.000000,22,V0190,D001_1
1868,C004158,944,732,2477788,16.650000,0.198000,2.000000,33,V0064,D001_2
1869,C004164,2582,887,6776055,15.720000,0.034000,2.000000,-1,,
1870,C004171,1157,1412,3037380,5.460000,0.040000,3.000000,60,V0267,D001_4
1871,C004174,2005,2254,5263374,3.050000,0.140000,2.000000,7,V0127,D001_1
1872,C004176,1500,1995,3937995,6.210000,0.213000,1.000000,58,V0267,D001_4
1873,C004178,507,1879,1332247,16.020000,0.085000,2.000000,53,V0267,D001_4
1874,C004181,1196,2015,3140319,10.450000,0.022000,3.000000,55,V0267,D001_4
1875,C004182,1932,2124,5071692,19.200001,0.214000,2.000000,7,V0127,D001_1
1876,C004185,2513,1486,6595598,9.740000,0.127000,1.000000,-1,,
1877,C004186,2027,146,5318994,2.270000,0.008000,2.000000,26,V0064,D001_2
1878,C004187,987,2335,2592223,7.610000,0.044000,2.000000,50,V0267,D001_4
1879,C004192,810,2031,2127471,11.180000,0.143000,1.000000,55,V0267,D001_4
1880,C004193,1799,1132,4721708,15.220000,0.161000,2.000000,-1,,
1881,C004197,145,1740,382220,22.070000,0.173000,2.000000,25,V0064,D001_2
1882,C004198,2422,1625,6356953,11.730000,0.230000,2.000000,1,V0127,D001_1
1883,C004200,1173,2602,3080554,13.890000,0.229000,2.000000,50,V0267,D001_4
1884,C004201,2308,676,6056868,24.170000,0.194000,3.000000,-1,,
1885,C004202,1080,0,2833920,0.880000,0.136000,3.000000,32,V0064,D001_2
1886,C004206,1936,1046,5081110,8.380000,0.138000,2.000000,43,V0049,D001_3
1887,C004208,1039,956,2727292,5.720000,0.085000,2.000000,33,V0064,D001_2
1888,C004210,665,618,1745578,14.350000,0.150000,2.000000,33,V0064,D001_2
1889,C004212,2388,372,6266484,22.330000,0.211000,2.000000,-1,,
1890,C004213,822,2074,2159002,15.100000,0.108000,3.000000,50,V0267,D001_4
1891,C004217,587,1823,1542111,21.660000,0.199000,1.000000,53,V0267,D001_4
1892,C004218,1214,1426,3186962,22.170000,0.153000,2.000000,60,V0267,D001_4
1893,C004219,274,1543,720519,19.280001,0.177000,3.000000,25,V0064,D001_2
1894,C004220,2146,1418,5632522,20.660000,0.184000,1.000000,-1,,
1895,C004221,823,2063,2161615,16.070000,0.075000,2.000000,50,V0267,D001_4
1896,C004223,1329,589,3487885,11.020000,0.015000,1.000000,32,V0064,D001_2
1897,C004234,1036,1370,2719834,10.950000,0.030000,2.000000,63,V0004,D001_5
1898,C004237,266,1328,699312,24.850000,0.148000,2.000000,28,V0064,D001_2
1899,C004238,994,2478,2610734,9.570000,0.065000,3.000000,50,V0267,D001_4
1900,C004243,282,2216,742184,19.389999,0.155000,2.000000,62,V0004,D001_5
1901,C004247,1362,1898,3575786,2.200000,0.033000,3.000000,58,V0267,D001_4
1902,C004248,2090,903,5485063,23.840000,0.038000,1.000000,-1,,
1903,C004249,1066,2220,2799404,7.790000,0.157000,1.000000,50,V0267,D001_4
1904,C004253,106,730,278874,24.580000,0.054000,2.000000,27,V0064,D001_2
1905,C004254,587,1116,1541404,0.770000,0.026000,3.000000,27,V0064,D001_2
1906,C004255,51,1233,135057,1.530000,0.224000,1.000000,28,V0064,D001_2
1907,C004256,1014,415,2661151,0.530000,0.039000,2.000000,32,V0064,D001_2
1908,C004259,231,1650,607794,20.100000,0.161000,3.000000,25,V0064,D001_2
1909,C004261,1742,1044,4572052,22.170000,0.182000,2.000000,-1,,
1910,C004264,2364,365,6203501,1.880000,0.030000,2.000000,-1,,
1911,C004269,1764,891,4629627,10.140000,0.209000,3.000000,-1,,
1912,C004270,1191,2369,3127553,6.780000,0.195000,2.000000,50,V0267,D001_4
1913,C004273,2407,2106,6318074,0.410000,0.124000,1.000000,3,V0127,D001_1
1914,C004275,1012,21,2655509,24.799999,0.136000,1.000000,32,V0064,D001_2
1915,C004280,2538,316,6660028,11.820000,0.238000,2.000000,-1,,
1916,C004283,937,998,2459686,18.290001,0.114000,1.000000,33,V0064,D001_2
1917,C004284,2388,2166,6268278,13.050000,0.226000,2.000000,3,V0127,D001_1
1918,C004286,1345,2124,3531404,11.320000,0.205000,3.000000,58,V0267,D001_4
1919,C004290,762,1704,2001192,4.550000,0.064000,1.000000,55,V0267,D001_4
1920,C004291,2221,2351,5830255,9.710000,0.037000,1.000000,3,V0127,D001_1
1921,C004292,254,1751,668247,11.210000,0.021000,2.000000,25,V0064,D001_2
1922,C004293,2616,605,6864989,21.980000,0.121000,2.000000,-1,,
1923,C004294,79,2249,209545,12.760000,0.084000,2.000000,62,V0004,D001_5
1924,C004300,1816,609,4765793,4.440000,0.109000,3.000000,-1,,
1925,C004303,279,456,732552,7.220000,0.091000,2.000000,24,V0064,D001_2
1926,C004304,1663,844,4364556,1.220000,0.091000,2.000000,-1,,
1927,C004305,284,195,745411,9.080000,0.205000,1.000000,24,V0064,D001_2
1928,C004306,684,1001,1795817,2.390000,0.247000,1.000000,31,V0064,D001_2
1929,C004307,1995,174,5235054,2.750000,0.150000,2.000000,26,V0064,D001_2
1930,C004310,1316,2032,3455216,20.530001,0.066000,3.000000,58,V0267,D001_4
1931,C004317,1901,2099,4990323,19.250000,0.118000,2.000000,7,V0127,D001_1
1932,C004318,734,2414,1928430,17.680000,0.232000,2.000000,50,V0267,D001_4
1933,C004322,1209,2204,3174620,5.910000,0.105000,3.000000,50,V0267,D001_4
1934,C004326,251,2254,660878,1.760000,0.192000,2.000000,62,V0004,D001_5
1935,C004327,74,1538,195714,22.600000,0.052000,2.000000,25,V0064,D001_2
1936,C004330,1111,478,2915742,9.160000,0.184000,2.000000,32,V0064,D001_2
1937,C004331,2308,1927,6058119,0.940000,0.205000,3.000000,1,V0127,D001_1
1938,C004332,2269,698,5954554,22.139999,0.145000,3.000000,-1,,
1939,C004335,1999,2178,5247554,15.350000,0.027000,2.000000,7,V0127,D001_1
1940,C004337,2038,971,5348683,5.200000,0.249000,2.000000,-1,,
1941,C004340,834,2466,2190882,17.690001,0.083000,3.000000,50,V0267,D001_4
1942,C004342,72,2088,191016,2.010000,0.042000,2.000000,62,V0004,D001_5
1943,C004343,612,1534,1607422,16.780001,0.080000,2.000000,34,V0064,D001_2
1944,C004344,197,1591,518519,22.299999,0.134000,3.000000,25,V0064,D001_2
1945,C004347,648,1545,1701897,0.230000,0.182000,1.000000,34,V0064,D001_2
1946,C004348,2381,2152,6249896,16.730000,0.092000,3.000000,3,V0127,D001_1
1947,C004350,267,1228,701836,9.590000,0.108000,2.000000,28,V0064,D001_2
1948,C004353,250,1991,657991,19.260000,0.007000,3.000000,62,V0004,D001_5
1949,C004356,492,2086,1293094,21.330000,0.412000,3.000000,53,V0267,D001_4
1950,C004358,65,2513,173073,9.210000,0.006000,2.000000,62,V0004,D001_5
1951,C004360,76,1467,200891,14.480000,0.081000,2.000000,25,V0064,D001_2
1952,C004361,617,284,1619292,20.280001,0.226000,2.000000,30,V0064,D001_2
1953,C004362,1181,1465,3100409,8.810000,0.107000,3.000000,55,V0267,D001_4
1954,C004366,201,450,527874,3.590000,0.008000,2.000000,24,V0064,D001_2
1955,C004367,2373,34,6226786,2.590000,0.011000,2.000000,-1,,
1956,C004369,371,987,974491,15.920000,0.161000,1.000000,28,V0064,D001_2
1957,C004370,2522,182,6617910,4.900000,0.230000,2.000000,-1,,
1958,C004372,464,929,1218465,5.090000,0.129000,3.000000,31,V0064,D001_2
1959,C004373,1013,93,2658205,12.540000,0.133000,2.000000,30,V0064,D001_2
1960,C004375,713,2328,1873240,13.760000,0.057000,2.000000,50,V0267,D001_4
1961,C004377,1470,997,3858277,14.500000,0.073000,2.000000,63,V0004,D001_5
1962,C004378,1831,2623,4807167,3.780000,0.195000,2.000000,8,V0127,D001_1
1963,C004379,2631,762,6904506,3.070000,0.036000,2.000000,-1,,
1964,C004382,1972,179,5174707,8.620000,0.108000,2.000000,26,V0064,D001_2
1965,C004386,2033,687,5335279,9.220000,0.013000,1.000000,38,V0049,D001_3
1966,C004389,899,2258,2361234,8.570000,0.112000,2.000000,50,V0267,D001_4
1967,C004391,2209,1503,5797919,22.389999,0.056000,2.000000,1,V0127,D001_1
1968,C004392,1990,1505,5223265,17.090000,0.007000,2.000000,58,V0267,D001_4
1969,C004394,408,1914,1072506,8.050000,0.072000,1.000000,53,V0267,D001_4
1970,C004397,943,274,2474706,15.860000,0.211000,2.000000,30,V0064,D001_2
1971,C004398,1542,228,4046436,20.120001,0.234000,2.000000,29,V0064,D001_2
1972,C004402,1993,2008,5231640,2.400000,0.140000,2.000000,21,V0190,D001_1
1973,C004407,272,946,714674,2.280000,0.164000,1.000000,31,V0064,D001_2
